16
955 1944
26 714 22
624 746 773
370 305 549
402 71 159
402 640 28
467 501 222
159 404 668
703 213 374
246 78 908
381 355 63
771 256 553
459 612 415
504 242 650
188 557 489
615 384 556
85 731 735
733 529 373
138 390 482
523 166 453
513 138 649
776 763 741
172 528 374
152 627 364
136 7 949
373 602 301
262 401 42
270 384 789
348 120 201
753 792 212
304 225 138
419 767 3
163 463 888
338 233 623
602 731 801
304 752 928
617 255 765
392 655 485
226 598 453
784 147 579
279 487 972
708 358 13
654 209 257
728 801 61
719 68 651
102 11 969
366 136 441
613 740 140
104 598 880
288 84 361
133 439 607
41 192 156
479 265 382
721 423 881
652 538 36
205 631 218
17 43 8
715 474 732
634 443 425
518 20 64
295 98 233
603 274 713
421 785 700
440 696 553
806 190 24
269 543 675
705 609 117
680 244 887
242 517 785
179 564 586
157 249 975
529 367 961
594 578 506
183 574 29
120 181 933
71 641 740
469 169 964
162 430 575
77 143 933
537 714 425
283 250 618
96 136 395
234 488 190
137 780 228
75 178 539
488 129 125
104 798 310
608 674 187
622 260 972
686 798 93
710 620 22
642 789 398
114 738 48
543 219 202
720 320 308
640 782 980
709 352 416
772 260 454
213 805 54
221 25 365
289 573 136
576 180 726
787 303 783
157 266 532
374 389 240
595 748 406
72 435 381
752 617 424
76 804 170
628 108 204
650 533 439
735 39 530
63 75 24
603 370 346
338 292 479
429 776 171
673 739 510
175 721 934
781 485 216
318 547 920
153 538 751
126 562 953
232 735 638
278 138 426
567 142 106
119 724 981
449 754 509
634 461 726
289 269 758
655 481 546
533 149 670
520 677 511
410 45 712
618 645 715
216 181 316
647 356 789
626 552 764
144 480 971
341 579 777
741 758 569
556 328 212
255 491 171
498 766 419
461 748 115
576 235 314
169 96 253
235 620 484
272 153 91
499 397 92
247 775 293
303 774 235
685 30 641
806 753 123
802 536 963
123 217 904
100 439 503
604 566 948
264 445 31
665 276 541
122 286 622
278 553 789
358 62 409
440 678 734
445 253 643
468 719 573
426 737 5
712 570 102
380 710 25
54 721 36
159 715 478
310 67 319
676 43 304
338 152 566
803 671 80
415 183 458
180 169 534
661 581 734
349 143 54
396 145 204
93 207 739
588 272 234
368 77 608
462 753 774
327 653 744
620 361 650
368 209 889
289 462 73
533 770 842
8 531 538
374 419 573
632 86 676
582 329 13
205 780 548
748 581 291
615 164 357
122 656 780
613 355 159
610 729 37
493 473 119
337 399 609
747 28 516
492 224 784
139 71 520
240 462 423
141 569 205
199 450 19
768 571 444
760 312 943
555 10 748
740 626 19
667 52 551
498 441 774
609 149 827
343 434 74
233 498 665
10 608 800
551 106 427
250 756 261
488 775 911
142 268 705
230 433 81
144 550 176
644 709 692
7 21 550
314 220 310
253 801 185
310 617 544
577 623 995
628 705 120
513 391 329
736 217 745
96 408 881
374 351 417
719 232 148
778 480 659
88 606 992
238 752 577
462 392 147
337 717 644
399 348 526
223 28 589
338 715 436
258 499 607
277 106 560
215 806 430
52 489 514
30 248 172
602 250 794
621 39 407
249 752 50
99 797 69
260 713 566
740 258 524
129 759 319
139 309 254
676 74 396
42 399 674
765 272 278
287 778 531
76 303 41
339 23 873
42 634 659
338 481 869
11 342 679
604 273 818
60 761 530
379 636 409
127 475 714
243 702 594
715 40 125
103 354 389
569 20 228
78 314 214
165 383 172
485 755 929
800 45 54
468 757 94
195 382 850
347 626 700
299 162 721
806 514 647
306 456 786
370 394 677
523 416 957
351 367 152
551 126 506
189 677 546
47 422 769
654 564 315
500 360 20
90 629 655
335 678 50
350 119 713
465 6 92
201 479 755
481 455 178
299 626 858
236 354 344
500 648 24
401 54 711
401 644 452
653 94 790
494 515 50
3 702 11
169 702 22
532 570 99
76 767 277
620 71 268
288 28 627
565 803 461
411 712 5
456 16 359
746 742 882
312 222 374
280 538 27
375 257 798
98 42 363
259 511 434
508 469 860
59 558 477
619 514 334
328 337 970
354 417 431
222 610 956
152 326 529
156 523 287
216 172 12
469 784 597
163 295 637
534 480 918
608 676 162
380 460 136
330 310 723
145 474 766
549 99 348
411 677 457
137 55 339
178 371 748
62 611 940
538 612 774
763 610 372
224 431 825
585 772 963
339 78 238
253 435 743
211 347 467
220 750 935
236 433 498
645 789 620
342 311 117
55 717 392
171 478 885
33 82 532
583 359 879
28 426 737
444 80 320
509 108 999
627 548 567
148 795 639
377 602 704
176 696 176
448 211 807
287 441 236
358 256 233
457 586 422
198 43 499
71 331 719
726 656 151
656 635 259
778 156 922
803 806 299
399 206 616
527 187 583
684 429 568
773 95 513
70 490 594
715 711 640
672 710 79
559 778 350
250 794 636
526 582 715
68 208 363
201 738 468
547 222 616
362 328 671
511 92 93
537 82 307
204 559 612
359 77 532
41 512 357
25 28 497
91 361 957
157 287 724
675 646 609
26 36 89
530 423 581
521 566 815
718 359 189
611 87 187
803 55 321
785 600 400
30 251 488
776 483 380
8 497 797
716 252 184
33 470 496
348 64 707
649 426 541
8 671 146
399 600 666
111 65 338
275 370 731
574 89 554
760 767 962
392 479 314
101 240 4
376 618 956
38 754 534
220 766 797
153 558 424
257 402 547
528 327 820
771 354 6
352 430 676
528 583 307
784 444 81
748 435 50
494 87 566
450 688 698
169 768 739
150 474 103
333 407 586
46 699 636
381 387 634
408 140 753
51 719 779
503 629 258
134 180 55
486 668 105
346 708 958
186 66 355
95 583 781
35 149 367
683 510 467
623 52 941
704 435 589
24 224 675
545 590 165
269 600 6
132 422 374
137 219 274
566 411 531
198 583 365
175 259 410
723 710 20
91 216 172
375 433 360
161 101 460
108 47 123
650 325 860
742 743 470
440 468 309
729 341 197
714 612 406
202 287 420
538 19 514
229 15 904
43 545 657
7 41 558
422 710 860
221 769 60
735 647 390
535 20 555
43 775 475
475 33 723
260 376 896
534 473 685
769 344 982
221 707 16
3 325 83
60 148 256
58 653 228
444 620 218
281 802 733
481 7 210
337 583 773
778 606 150
426 685 844
662 803 474
18 482 894
315 3 881
385 475 512
87 641 370
752 123 974
246 788 652
793 51 231
46 71 873
92 35 284
89 665 229
530 450 922
558 471 813
212 300 395
105 494 543
347 746 903
268 219 826
15 541 160
126 176 80
306 649 397
17 57 545
557 614 623
737 19 408
628 69 628
188 314 990
115 537 981
57 471 905
139 108 332
317 7 105
69 551 531
62 363 288
601 349 126
228 740 264
35 309 303
175 421 686
508 127 388
338 100 860
279 651 650
275 724 265
401 660 404
777 756 455
552 119 740
185 321 799
167 88 295
90 114 542
466 619 304
89 70 191
724 775 898
78 756 27
261 775 412
103 717 946
395 687 245
622 392 487
729 716 353
291 744 398
185 796 284
578 356 542
507 640 230
488 782 705
112 734 687
171 550 371
81 306 650
631 404 281
285 623 923
738 601 429
522 741 384
107 728 340
173 207 556
744 699 565
267 156 544
800 682 832
381 627 308
330 248 409
200 205 727
440 290 172
352 384 855
161 309 286
533 425 508
333 358 592
438 661 315
21 373 362
338 415 338
403 479 215
179 347 287
791 157 794
149 373 306
248 231 616
109 575 626
720 135 538
339 433 852
238 721 183
531 493 102
662 401 24
749 646 687
146 160 287
246 218 112
287 670 241
396 255 939
736 358 845
69 195 701
577 406 595
254 475 783
675 301 23
478 269 957
66 51 750
108 322 573
143 173 304
331 414 172
240 525 502
209 363 886
30 25 314
490 738 781
422 435 50
683 674 129
373 271 880
477 555 844
477 274 731
686 115 37
645 186 45
251 230 808
373 768 366
330 806 107
121 98 161
656 291 580
21 452 215
475 472 444
97 502 532
478 369 7
107 290 105
749 259 637
258 593 486
614 717 656
521 786 226
169 72 224
709 259 387
584 306 813
537 433 301
158 185 172
714 304 859
677 670 331
213 198 152
565 500 450
561 799 655
629 575 200
642 441 123
63 369 195
208 62 82
626 574 913
729 289 754
363 542 108
489 69 30
84 667 633
64 512 985
629 338 248
626 343 57
317 524 747
575 618 681
302 779 77
556 110 837
552 6 439
426 656 597
104 331 573
297 744 267
354 267 524
402 95 726
505 140 291
166 612 529
654 105 590
130 335 411
593 289 57
563 139 61
109 491 920
602 112 556
162 315 883
690 650 460
122 295 133
176 492 204
114 203 932
767 266 513
543 107 6
233 453 486
126 511 518
735 469 752
268 105 88
673 424 135
445 513 998
249 395 525
534 474 890
176 481 507
287 525 621
602 293 747
635 49 567
513 190 387
687 589 923
735 456 627
353 540 756
271 622 141
562 523 682
67 544 970
352 792 834
241 281 616
147 656 693
753 480 504
740 694 826
538 31 700
69 710 971
162 163 325
609 341 157
570 255 559
200 771 522
83 577 601
698 190 42
685 23 293
190 564 30
804 760 11
632 376 441
52 508 810
711 19 19
673 458 405
760 367 802
315 547 266
373 436 488
410 541 907
590 578 983
363 641 584
389 428 161
69 763 493
209 103 966
581 238 31
389 704 135
32 349 995
316 481 191
205 497 391
246 688 623
43 509 844
21 529 915
188 708 378
474 469 953
253 763 401
519 399 225
574 101 945
729 210 686
310 612 33
90 456 334
726 295 29
286 109 492
432 785 198
618 343 972
583 552 274
526 384 252
587 254 720
56 547 185
43 93 785
469 438 690
190 544 337
664 403 453
163 715 193
95 532 500
256 756 761
405 641 661
600 139 550
601 480 511
690 667 862
267 486 118
354 592 792
524 174 375
563 256 784
251 467 158
629 765 693
238 594 825
775 495 73
629 99 842
497 116 374
151 4 253
386 642 209
178 709 759
571 204 982
570 575 186
319 374 795
125 85 597
797 96 596
17 622 668
494 180 647
198 777 773
431 671 279
433 742 495
437 176 732
727 457 930
430 207 372
440 120 494
744 107 406
789 191 275
513 423 848
888 1790
75 643 409
809 7 690
495 104 675
221 668 15
458 317 350
292 281 196
535 639 127
325 72 628
826 199 258
825 371 104
458 863 839
840 155 595
184 143 864
6 640 920
43 716 352
681 564 784
502 489 98
536 462 962
631 21 373
457 144 786
423 749 8
283 35 671
82 438 879
670 660 865
834 732 127
479 609 879
677 878 434
406 171 893
813 3 51
111 94 908
553 746 69
721 610 734
838 872 410
805 882 794
763 715 205
510 569 196
885 493 245
741 705 894
699 683 579
512 42 811
320 870 302
334 721 493
397 267 513
771 466 843
551 504 801
414 852 566
225 572 471
744 772 394
667 467 456
292 858 933
382 351 993
678 670 298
664 77 855
71 366 170
89 283 46
819 359 230
822 310 467
561 522 916
299 25 4
441 531 221
33 67 269
394 115 666
43 270 917
644 509 101
776 315 335
635 848 532
255 294 947
610 341 992
260 554 652
420 380 835
705 87 736
420 642 327
647 43 112
851 583 483
745 564 118
591 24 144
51 38 165
82 116 627
109 857 862
240 123 391
851 760 178
308 720 654
411 357 294
676 822 232
853 775 17
673 505 546
119 325 697
487 814 96
877 73 198
664 80 567
207 367 698
11 882 830
674 874 392
511 537 638
325 347 925
266 458 64
246 220 639
32 620 652
65 532 579
558 888 768
540 115 729
88 600 31
283 436 882
702 800 694
62 310 121
179 514 679
404 822 994
279 83 434
759 809 513
592 100 772
711 633 454
588 274 405
268 453 318
219 239 760
3 329 777
272 670 208
432 240 253
713 1 551
383 90 906
304 850 91
325 160 55
100 148 427
540 428 691
493 88 965
177 378 689
515 108 355
458 356 921
56 82 872
315 466 326
638 51 683
578 633 660
359 685 145
607 262 567
558 22 527
533 631 869
155 229 586
528 772 733
559 246 591
586 509 877
309 236 347
676 328 68
518 51 254
461 630 774
410 644 185
760 252 800
35 332 345
528 293 544
852 747 467
179 733 495
202 830 933
252 321 651
573 613 659
251 122 634
738 505 283
714 604 30
108 480 487
59 688 670
8 222 925
594 180 589
270 763 899
294 488 938
524 363 563
300 673 623
337 721 232
32 593 805
556 299 125
745 757 373
389 67 20
449 751 889
677 268 503
118 43 863
406 854 917
880 87 402
191 421 759
524 338 766
575 507 976
242 760 135
878 25 234
716 488 69
710 367 90
806 611 695
703 616 1
459 678 494
583 613 585
33 155 76
568 585 643
774 176 196
831 285 771
616 214 396
293 325 198
302 378 114
531 178 750
220 194 268
82 388 447
130 575 466
503 544 600
608 442 580
183 625 778
636 443 416
123 569 175
178 324 316
881 631 695
367 623 419
94 280 518
432 378 764
337 681 773
803 603 450
407 583 569
364 69 617
266 398 143
46 548 592
252 10 58
134 249 162
50 384 421
866 216 627
315 206 449
551 464 50
25 279 959
343 532 80
588 122 158
718 525 828
95 809 946
648 597 16
128 392 372
854 524 845
67 880 900
159 702 625
611 774 956
195 291 439
778 713 892
627 401 824
789 144 224
461 327 533
217 194 115
59 615 30
808 878 27
157 656 99
809 170 340
578 500 960
59 20 586
174 195 132
768 487 955
87 473 804
867 804 433
340 365 604
765 724 157
852 210 896
491 688 375
196 263 671
81 70 885
110 747 547
216 218 297
511 655 30
389 557 999
286 126 854
694 714 120
669 129 120
697 350 326
794 77 610
840 609 20
577 459 657
237 15 645
200 104 687
420 489 161
818 243 943
96 423 340
646 37 915
781 131 959
520 812 332
722 267 570
375 461 908
426 620 19
240 87 623
558 672 89
53 637 140
486 351 114
42 245 166
136 618 11
25 490 84
382 454 761
135 530 726
118 350 572
554 616 374
577 107 595
130 874 139
45 474 177
697 882 204
12 587 528
80 666 355
664 866 873
422 527 945
215 241 399
694 424 490
223 142 842
273 602 181
178 13 286
422 740 665
659 112 464
862 172 824
328 211 346
266 708 338
216 74 920
424 759 260
779 188 996
330 783 907
270 415 61
875 189 929
279 582 927
791 167 453
586 762 520
7 313 743
262 622 270
849 109 414
84 582 707
78 668 589
514 43 40
737 158 55
870 659 25
364 514 533
104 358 394
188 179 787
186 486 859
667 744 27
12 733 393
81 251 84
754 466 986
144 775 563
238 439 326
466 162 17
615 470 645
807 513 381
259 621 656
209 503 73
465 78 650
675 624 899
130 43 159
180 153 174
168 247 945
541 740 118
196 497 281
774 597 542
778 61 639
405 446 52
675 434 595
562 135 48
673 439 542
136 133 615
132 458 375
820 581 888
183 614 880
754 16 720
248 534 741
102 580 314
727 446 12
792 349 9
848 9 56
644 800 919
628 204 411
767 794 855
210 132 739
59 652 757
827 490 692
473 488 803
829 241 759
808 611 377
600 865 574
146 860 492
317 403 980
254 733 83
246 180 452
409 297 694
602 743 772
644 228 20
320 244 937
98 887 126
229 545 104
201 50 20
858 510 85
851 234 173
265 690 926
757 862 738
821 293 826
111 868 23
811 227 150
457 624 923
476 702 385
616 255 809
83 631 907
228 340 92
695 547 83
475 184 911
808 545 390
11 601 429
418 732 657
150 343 985
781 371 372
808 728 780
378 392 727
358 134 942
282 36 127
399 120 125
731 602 911
261 330 392
766 116 430
600 647 511
814 264 633
638 770 899
450 605 217
278 28 551
492 79 69
480 759 795
415 825 106
810 132 887
325 299 447
883 29 919
593 723 374
302 719 83
370 787 968
348 226 762
661 462 690
779 841 672
804 525 620
223 251 42
581 815 962
525 29 379
557 229 875
848 877 661
772 73 516
468 716 833
748 353 898
685 104 183
657 142 619
179 459 351
658 404 708
147 395 795
222 270 84
29 768 272
362 570 478
422 349 677
672 688 607
308 203 650
162 806 937
377 375 663
765 617 198
568 480 86
285 660 429
245 803 520
870 574 25
736 549 188
159 368 625
819 754 3
158 756 485
22 495 155
