17
818 988
100 660 -671
88 118 -668
738 697 -724
395 371 -40
731 646 -26
7 859 -242
489 70 770
797 678 357
594 510 -806
283 497 574
823 106 808
714 741 907
812 246 363
884 525 455
764 722 411
66 315 -439
41 554 339
125 852 984
429 493 -811
222 550 -720
265 169 -157
123 125 -670
233 630 -404
236 710 -689
397 750 -76
825 302 -820
523 472 -177
542 807 346
220 66 520
434 466 -489
348 557 243
501 675 713
787 463 -213
742 625 -411
106 861 151
161 76 -910
463 376 119
386 245 -608
402 364 -223
739 432 -665
796 328 -643
677 857 664
585 398 -556
488 849 -801
357 564 -561
212 846 -563
858 577 -707
783 35 428
177 564 543
648 330 549
475 883 863
158 490 -134
446 289 -181
844 733 -153
68 156 -821
269 200 487
720 838 230
508 873 408
327 806 66
165 379 -459
776 715 711
781 516 -739
166 783 -576
588 806 -730
133 790 951
421 388 246
195 597 -303
831 617 -587
13 239 627
522 579 328
353 701 -696
161 568 11
173 504 -458
128 856 -216
336 327 992
93 878 -43
341 22 -885
806 456 -836
277 351 947
714 684 738
295 503 -453
776 437 -216
322 133 -42
38 472 395
510 132 660
645 296 618
124 789 -639
245 733 668
100 352 -812
851 823 905
648 800 -198
173 177 183
27 704 -883
169 440 111
772 395 -158
670 520 989
660 880 -935
617 251 -346
884 216 -49
493 581 -279
678 65 900
473 84 890
840 415 -779
561 124 660
660 579 550
159 389 -973
361 694 165
816 506 -935
104 129 -636
75 333 -332
385 544 -577
751 33 -430
622 733 -984
505 723 -17
54 766 -202
869 425 -904
18 631 148
456 627 936
211 250 -965
475 319 -664
706 189 -743
510 443 -318
198 513 -803
170 589 -849
345 733 -201
241 728 883
351 719 689
417 334 566
153 397 164
830 645 950
492 341 -449
702 804 358
677 186 -954
18 467 355
358 339 437
261 877 -933
745 695 36
536 676 -682
284 45 931
451 627 -453
260 227 213
148 135 -374
409 628 96
847 270 -633
590 572 -474
659 470 949
778 52 -849
572 12 140
423 264 108
817 172 -213
248 286 489
470 38 -142
722 850 699
34 57 -527
649 859 614
714 830 -40
408 269 -326
752 787 -15
701 273 -790
694 102 536
401 358 659
386 236 138
715 806 -146
832 169 724
744 839 172
367 337 802
596 514 922
147 749 38
481 3 643
238 129 729
174 859 -239
77 44 -654
509 649 843
549 595 -144
515 33 164
471 410 -655
181 614 981
575 831 -827
460 318 873
542 838 76
44 647 364
41 686 536
566 376 -566
398 866 301
578 732 70
383 840 272
264 652 465
203 66 763
753 741 210
698 872 870
443 44 -186
629 150 -713
880 112 -135
688 127 572
850 88 852
442 542 712
753 301 186
749 744 -33
149 451 -876
753 796 71
245 522 530
598 612 -707
306 316 517
218 391 -81
221 408 -569
143 815 -212
586 373 -899
633 59 193
279 241 672
180 192 -79
750 649 419
237 264 947
362 124 -64
652 846 283
532 628 407
563 524 -541
770 101 140
127 100 -124
753 889 -157
857 760 195
511 886 -100
529 296 881
807 654 200
835 10 690
315 687 -290
464 278 -252
228 343 834
4 640 -650
708 77 -135
440 792 694
245 153 242
81 96 -4
41 823 -706
6 180 761
855 470 856
872 263 -815
589 758 13
805 510 371
650 350 14
537 235 539
136 55 469
60 805 322
548 140 854
168 405 47
639 819 -573
653 392 866
167 263 18
503 171 82
761 314 867
3 399 -600
751 149 487
344 830 2
170 116 -710
747 670 367
727 706 -263
230 505 -984
512 89 -719
670 162 215
147 366 -326
375 552 -945
635 841 -35
882 393 -125
260 718 -533
286 392 419
657 593 929
474 496 -342
752 607 592
124 331 883
820 75 119
830 388 476
15 702 826
764 502 147
317 131 942
530 554 -358
482 326 -122
529 369 -364
885 586 536
473 672 850
261 297 122
756 446 135
80 734 977
383 612 659
829 729 996
89 73 834
248 420 366
818 265 205
845 75 115
511 72 165
798 500 -950
711 823 -143
66 71 -303
461 254 -340
158 470 86
824 241 -374
773 346 243
77 318 -584
595 383 793
815 656 815
157 364 524
835 888 525
336 103 837
530 653 -639
524 233 -270
414 118 -34
25 813 514
758 682 805
593 150 -836
18 610 -826
195 723 496
488 512 597
850 44 249
351 515 49
290 599 -330
587 140 -952
225 353 704
701 620 -38
29 847 738
66 328 143
517 592 790
252 316 -24
690 419 -968
375 637 -683
360 236 96
563 343 -239
754 371 -162
217 231 -12
627 731 407
444 725 989
226 293 -487
110 200 113
453 42 -600
786 862 -620
779 130 -72
669 226 341
131 582 689
515 153 306
653 520 -774
681 562 995
515 234 209
865 98 332
771 214 35
427 562 200
496 722 489
443 102 -103
437 24 -677
96 242 -789
259 765 -814
635 395 -800
782 369 253
706 255 13
548 282 569
269 215 -356
663 576 -502
553 823 758
218 459 367
148 449 894
166 343 -553
537 434 70
881 603 534
266 46 165
66 779 781
409 728 -908
182 25 635
613 95 -762
627 479 338
740 37 986
262 51 776
266 765 904
207 223 871
120 404 775
328 564 -465
801 358 -650
357 612 35
336 583 -970
841 165 -72
779 109 567
541 109 954
888 463 718
139 808 583
139 874 -996
756 390 -611
439 375 -480
806 496 -61
782 271 404
244 603 -285
459 770 462
887 823 243
110 743 817
486 387 468
288 736 -570
129 872 -428
730 446 140
412 263 74
568 608 -600
68 633 -958
67 484 893
301 242 -154
322 838 -376
879 240 137
858 386 -159
836 808 -734
277 272 -570
697 203 480
717 735 -809
22 95 299
477 713 -973
749 592 -893
9 137 994
830 813 -788
420 359 187
805 174 824
344 181 -390
602 714 882
445 405 -575
383 673 856
523 92 582
24 796 319
133 364 -447
754 743 -850
833 692 -685
825 201 603
692 203 967
135 819 141
569 592 93
100 9 -74
164 17 412
125 849 382
21 19 885
314 237 -41
193 765 -674
778 210 -540
575 478 507
642 720 76
75 171 -39
298 472 -282
187 884 465
278 422 -849
804 620 652
40 701 581
369 814 427
419 567 -167
653 259 -271
55 842 -220
383 82 587
417 128 990
364 195 499
195 575 -44
798 144 -655
532 423 -187
490 347 -913
96 555 787
104 765 -941
782 497 -417
828 488 -648
829 810
219 361 -211
447 178 -44
761 688 -110
202 383 -915
84 577 299
194 385 719
29 33 -459
180 94 -830
823 591 -132
640 134 -291
315 376 398
163 810 -497
59 88 563
195 651 899
346 140 -680
306 625 998
83 332 -571
798 637 -370
230 252 712
713 280 832
530 16 780
686 49 449
223 665 223
813 284 -433
403 158 -309
660 700 -108
372 760 739
128 261 627
804 403 303
203 314 483
515 793 -325
182 116 676
612 426 748
301 515 -461
646 581 165
504 118 -695
323 686 845
239 444 114
530 505 583
471 605 -270
478 264 525
361 757 359
683 498 583
484 310 433
27 79 802
125 169 308
777 60 932
361 206 -854
710 492 461
184 104 821
707 300 435
233 814 -430
639 513 758
332 14 -446
689 374 -506
447 226 791
582 313 545
726 335 249
58 108 546
473 14 654
756 663 721
650 129 135
220 13 690
340 246 -365
642 801 -274
585 556 137
210 824 768
817 629 657
653 629 -550
456 177 -86
249 95 925
284 812 -62
683 789 -223
305 100 434
293 725 -222
552 819 -918
533 585 763
181 53 508
811 637 551
1 607 -279
100 242 876
84 549 64
17 21 258
261 635 -283
518 730 807
752 740 -70
686 601 -968
733 522 -515
213 560 -789
104 511 479
759 300 740
614 658 -200
475 425 771
468 60 22
253 89 296
133 180 969
242 115 622
527 782 608
30 495 -887
156 314 783
16 357 -990
714 459 707
160 757 817
753 114 -468
511 572 968
357 721 -277
307 219 -539
657 143 -672
57 345 -685
652 561 -534
196 764 -372
112 60 673
528 564 -462
247 449 -66
342 517 738
723 818 867
425 722 232
618 455 15
683 491 -7
357 276 95
139 110 630
458 151 275
407 821 -703
802 219 172
745 591 -195
195 281 -166
252 314 -127
262 335 703
673 128 -147
284 597 173
213 793 382
203 580 -538
808 386 654
427 12 -44
828 268 346
727 100 457
185 83 480
421 551 -796
337 708 201
331 500 -494
640 452 167
690 124 80
139 734 -277
747 554 -357
204 633 -127
44 223 333
592 696 -903
777 775 119
433 369 779
712 619 -16
39 91 98
24 190 -207
518 585 625
608 611 16
496 525 -155
237 808 9
302 23 578
277 776 373
36 294 -797
516 660 -24
485 486 501
552 611 494
24 628 986
458 381 229
109 396 310
553 745 886
737 480 904
172 544 -891
644 600 -88
48 140 -23
708 802 509
355 740 -629
201 291 491
142 737 839
461 814 -222
200 667 -765
532 761 -317
661 639 -533
280 499 257
101 459 881
187 35 294
282 372 -489
509 685 469
64 753 531
423 624 -402
257 203 -552
379 563 391
284 593 937
643 201 647
325 168 -867
234 193 -697
708 577 591
102 299 985
636 259 238
57 390 -109
573 702 807
587 53 322
392 311 -316
35 434 123
516 434 283
211 376 660
392 270 -537
51 578 744
559 768 -819
37 107 -148
181 26 304
741 521 133
180 747 211
560 819 814
3 684 -531
822 357 -282
459 770 33
138 564 179
143 303 -473
803 335 -36
704 611 -763
263 651 97
600 553 682
554 654 208
625 277 -114
771 531 603
795 653 -622
232 488 639
672 435 -635
515 63 104
611 246 456
616 490 -495
584 772 604
292 444 211
695 647 -885
110 654 82
541 480 -215
574 66 291
606 249 969
445 287 -290
4 19 526
440 77 595
323 4 34
222 374 871
55 680 -641
250 333 -456
318 589 -841
43 216 -768
312 625 319
308 722 545
660 69 638
399 590 95
458 256 217
660 807 -205
693 186 -492
347 343 -483
173 216 593
271 332 290
482 798 494
359 791 -111
8 359 -539
194 587 -977
277 625 663
677 646 -934
565 605 41
593 641 -706
382 475 521
370 562 -322
364 117 -326
124 398 904
111 110 957
657 566 -272
59 382 -225
85 288 -66
527 496 274
521 476 686
518 663 -377
224 644 315
136 118 530
722 716 75
42 457 -10
373 492 700
722 426 -714
774 807 -804
711 82 -406
38 161 169
422 652 383
757 516 99
358 62 944
601 646 -894
548 101 -64
393 355 -101
544 149 817
763 223 -329
321 354 470
162 600 29
228 657 466
742 543 -851
520 696 763
681 268 980
290 657 -769
413 300 -230
250 271 -40
97 394 775
458 342 -863
634 593 -975
671 394 100
767 151 -98
213 161 -34
564 215 -965
544 291 -150
761 222 43
672 38 -600
448 13 439
77 687 -763
280 685 -691
455 690 285
61 518 -793
591 309 -728
191 414 368
226 607 966
393 322 290
317 539 218
10 85 -889
211 742 -229
394 216 506
169 595 769
616 238 -852
714 422 -418
685 821 -981
686 310 766
718 261 -705
658 739 606
528 627 -269
817 89 480
234 581 -758
731 223 -248
514 391 -608
525 110 87
216 51 371
67 307 848
552 584 -881
371 44 -952
278 437 -436
37 104 30
590 516 -437
324 329 -298
524 804 660
307 478 -694
54 571 -311
203 608 296
270 521 -823
737 717 -102
654 609 -140
75 762 262
640 591 829
354 347 838
726 177 -333
247 220 236
436 194 463
741 262 -641
279 645 -589
207 408 369
312 543 878
353 169 38
292 94 -598
2 224 791
475 806 -705
751 409 -596
397 743 689
540 584 475
573 569 154
17 166 993
319 374 -603
662 246 613
527 272 -722
785 434 579
498 390 -895
269 512 -525
260 252 46
525 738 316
356 795 466
576 161 433
337 191 -613
204 779 -307
819 202 -129
103 18 -176
481 400 -127
20 829 -836
484 316 -516
459 477 751
620 642 993
56 1 -342
710 565 879
285 275 771
774 593 -888
58 213 615
243 78 66
679 128 -698
99 701 666
536 529 -815
213 316 466
733 9 215
586 388 -545
637 330 -611
502 472 -37
158 620 444
822 148 485
77 219 691
24 45 -680
336 635 512
547 61 -78
456 393 104
791 687 -122
367 611 -933
108 540 -598
713 269 -834
302 269 -666
288 670 696
785 600 -304
717 259 219
483 513 -799
75 535 309
126 58 492
675 670 -439
271 150 977
427 732 -898
423 447 -887
58 301 541
175 795 380
200 542 943
129 472 36
367 308 -684
16 453 -35
77 20 -111
671 105 -768
747 599 831
468 328 -494
702 693 -984
595 621 -434
70 231 544
294 362 370
3 127 -296
234 351 -231
525 253 91
132 450 547
63 581 -218
618 397 -243
377 329 -57
786 666 358
391 507 623
342 239 50
262 389 326
822 591 -62
771 311 568
619 225 -772
803 488 -282
477 463 23
2 12 -802
616 306 -265
432 483 567
162 819 725
659 520 -408
746 623 655
589 507 -691
340 717 -581
822 67 -247
306 472 765
516 229 543
634 398 161
483 214 -782
367 650 83
265 675 625
42 436 -364
2 519 569
215 615 -232
708 657 73
277 55 -981
635 634 745
474 65 -972
811 579 217
756 565 -820
428 32 296
687 783 -408
232 155 972
119 654 886
459 376 427
418 189 812
431 456 271
405 122 -186
624 741 525
168 804 -788
238 720 -4
15 81 -361
521 827 302
713 610 -449
660 120 806
362 435 -125
233 457 259
199 21 -170
413 407 -885
437 17 -723
821 673 -182
255 289 181
678 139 -499
540 637 -663
742 165 505
455 271 914
711 403 -905
103 581 35
704 587 -529
808 193 -332
600 510 6
395 84 741
553 125 -198
710 786 969
412 205 -996
699 821 -527
299 730 -454
15 284 -521
253 196 -9
241 163 430
239 672 803
674 521 -136
380 320 -674
716 530 -708
700 310 898
252 419 -565
355 315 678
769 767 725
259 4 831
157 207 765
416 509 -479
185 237 816
518 596 620
390 184 -741
826 45 -460
342 44 218
770 414 -231
599 576 -539
763 106 309
317 493 911
444 266 509
176 627 -41
545 356 -614
522 345 -848
720 583 925
797 183 940
372 98 -293
601 776 -477
801 20 -674
243 327 -743
786 605 -463
186 444 -415
251 718 347
72 350 175
92 580 -898
324 493 966
322 756 -596
212 11 578
688 394 -530
76 172 -265
525 778 -666
89 347 -706
303 727 -227
700 569 -675
41 152 512
128 656 920
84 705 121
324 646 997
259 689 180
499 183 -539
738 749 -923
674 196 329
61 34 282
326 517 -55
389 267 -395
388 320 -442
808 165 749
65 121 -987
659 132 -260
249 42 -633
697 423 343
727 21 233
544 259 -633
292 367 840
358 237 -929
618 632 250
692 685 -204
52 89 591
377 775 642
723 462 200
15 507 -390
384 147 718
96 713 -376
456 778 413
465 467 796
756 518 264
164 9 569
68 588 779
61 384 616
661 250 945
307 481 705
191 385 -201
540 5 -28
545 114 -444
779 252 652
601 97 894
301 128 901
439 710 -445
775 15 -97
14 223 192
314 375 -253
259 558 191
491 593 691
558 513 62
340 477 769
63 50 -714
292 507 -176
693 86 -159
551 564 294
660 675 628
575 79 -809
381 543 -109
311 659 -681
417 22 -419
574 560 -729
739 593 -72
250 290 285
755 223 -120
633 689 -942
740 499 -420
237 810 997
23 262 92
744 347 -985
506 458 -231
596 382 206
203 459 -899
654 824 275
811 51 111
610 260 -657
76 60 -193
470 414 -825
752 439 780
25 76 -73
822 747 -761
532 685 153
716 804 -781
339 225 90
475 476 -922
575 446 746
321 670 771
79 428 -787
578 237 -559
27 102 -828
658 530 -502
635 30 944
754 263 261
525 329 5
261 136 -231
197 449 -832
238 623 -94
380 686 -738
160 700 -233
278 531 355
588 405 -665
472 63 -587
164 555 404
647 312 -606
638 615 -20
750 106 968
477 123 -139
441 508 -674
316 382 -923
821 208 -422
807 558 355
638 815 -972
793 394 96
305 598 -436
282 210 573
514 626 295
398 154 -547
54 619 1
434 745 -277
359 179 655
564 39 -292
156 129 989
797 78 264
764 218 170
783 377 630
294 570 250
754 671 638
4 247 -285
711 217 -256
789 309 648
155 16 269
618 745 701
309 226 -930
667 705 -817
48 382 -664
650 180 -860
394 346 -199
402 51 645
715 171 273
682 678 -516
247 280 830
548 8 -189
612 752 -440
443 262 908
466 248 -228
697 192 321
217 591 -52
459 318 -464
558 273 -470
634 448 417
107 123 -364
621 383 950
28 570 59
320 212 222
649 393 -237
577 738 208
433 178 942
655 141 -660
616 150 799
492 641 59
782 678 -841
369 666 620
24 448 -73
487 823 283
821 431 756
624 105 -719
434 164 673
645 335 3
85 453 88
473 609 849
720 52 -436
294 750 -634
280 405 -242
296 526 -148
717 757 609
117 655 479
372 38 -76
520 65 290
720 700 714
241 16 261
792 123 -215
670 170 -867
829 807 888
316 315 -830
212 44 -980
266 123 78
266 491 -411
824 594 -330
501 37 -812
9 710 -521
192 58 391
492 369 -408
325 703 572
768 487 633
33 450 670
301 575 -967
388 487 79
70 291 915
223 158 858
184 560 821
609 261 -545
158 493 -258
285 166 423
220 265 -104
391 409 800
587 496 174
747 190 -453
674 254 -481
749 31 875
9 552 534
141 302 312
158 373 697
746 432 -301
425 606 -511
249 270 -472
560 284 -602
721 176 -167
51 758 -711
773 408 -440
726 161 -728
56 226 -776
283 278 793
791 786 -494
827 629 -838
766 334 -219
23 652 -360
12 545 28
15 60 -113
203 576 342
499 475 357
359 397 462
231 573 -181
311 367 10
126 476 -306
641 2 -711
73 23 -213
132 252 -500
484 703 604
685 112 149
630 80 523
800 392 95
35 691 0
583 610 305
828 523 -558
157 661 -800
376 478 483
210 34 110
654 356 41
364 376 850
788 183 -787
935 869
437 12 495
99 733 973
